0,0
1,0
2,0
3,0.03048
4,0.12192
5,0.27432
6,0.51816
7,0.85344
8,1.24968
9,1.76784
10,2.34696
11,3.048
12,3.84048
13,4.7244
14,5.66928
15,6.73608
16,7.89432
17,9.144
18,10.45464
19,11.79576
20,13.16736
21,52.97424
22,89.73312
23,123.56592
24,154.47264
25,182.60568
26,207.96504
27,230.67264
28,250.72848
29,268.19352
30,283.09824
31,295.5036
32,305.37912
33,312.78576
34,317.69304
35,320.1924
36,320.1924
37,317.78448
38,312.90768
39,305.59248
40,295.83888
41,283.70784
42,269.19936
43,252.31344
44,233.14152
45,211.65312
46,187.93968
47,162.0012
48,133.92912
49,103.72344
50,71.4756
51,37.24656
52,1.03632
